pattern,source_r,source_g,source_b,source_hex,pixel_count,flank_weight,markings_weight
pattern_4_heron,16,20,206,#1014CE,4,0.94363234,0.05636766
pattern_4_heron,16,20,255,#1014FF,22,0.93610847,0.06389153
pattern_4_heron,16,24,222,#1018DE,10,0.94123699,0.05876301
pattern_4_heron,16,28,222,#101CDE,6,0.94129841,0.05870159
pattern_4_heron,16,28,247,#101CF7,1,0.93745969,0.06254031
pattern_4_heron,16,28,255,#101CFF,6,0.93623131,0.06376869
pattern_4_heron,16,31,216,#101FD8,1,0.94226576,0.05773424
pattern_4_heron,16,32,206,#1020CE,16,0.9438166,0.0561834
pattern_4_heron,16,36,198,#1024C6,5,0.94510641,0.05489359
pattern_4_heron,16,36,222,#1024DE,9,0.94142124,0.05857876
pattern_4_heron,16,36,247,#1024F7,8,0.93758253,0.06241747
pattern_4_heron,16,36,255,#1024FF,6,0.93635415,0.06364585
pattern_4_heron,16,40,239,#1028EF,4,0.93887234,0.06112766
pattern_4_heron,16,44,222,#102CDE,4,0.94154408,0.05845592
pattern_4_heron,16,47,216,#102FD8,4,0.94251144,0.05748856
pattern_4_heron,16,48,222,#1030DE,2,0.9416055,0.0583945
pattern_4_heron,16,51,197,#1033C5,5,0.94549028,0.05450972
pattern_4_heron,16,56,186,#1038BA,1,0.94725609,0.05274391
pattern_4_heron,16,56,255,#1038FF,5,0.93666124,0.06333876
pattern_4_heron,16,60,181,#103CB5,7,0.94808525,0.05191475
pattern_4_heron,16,60,206,#103CCE,8,0.94424654,0.05575346
pattern_4_heron,16,60,255,#103CFF,2,0.93672266,0.06327734
pattern_4_heron,16,65,206,#1041CE,3,0.94432331,0.05567669
pattern_4_heron,16,69,231,#1045E7,7,0.94054602,0.05945398
pattern_4_heron,16,73,222,#1049DE,9,0.94198937,0.05801063
pattern_4_heron,16,78,241,#104EF1,1,0.93914873,0.06085127
pattern_4_heron,16,81,236,#1051EC,1,0.93996253,0.06003747
pattern_4_heron,18,78,211,#124ED3,1,0.93592421,0.06407579
pattern_4_heron,18,83,219,#1253DB,6,0.9347726,0.0652274
pattern_4_heron,18,86,249,#1256F9,1,0.93021221,0.06978779
pattern_4_heron,18,87,249,#1257F9,1,0.93022756,0.06977244
pattern_4_heron,19,0,192,#1300C0,3,0.93372846,0.06627154
pattern_4_heron,19,0,233,#1300E9,2,0.92743298,0.07256702
pattern_4_heron,19,0,255,#1300FF,2,0.92405491,0.07594509
pattern_4_heron,20,0,230,#1400E6,4,0.92397813,0.07602187
pattern_4_heron,21,0,172,#1500AC,2,0.92896846,0.07103154
pattern_4_heron,21,0,175,#1500AF,4,0.92850781,0.07149219
pattern_4_heron,21,0,178,#1500B2,1,0.92804717,0.07195283
pattern_4_heron,22,0,172,#1600AC,1,0.92505297,0.07494703
pattern_4_heron,22,0,255,#1600FF,5,0.91230845,0.08769155
pattern_4_heron,22,65,211,#1641D3,1,0.92006265,0.07993735
pattern_4_heron,22,69,198,#1645C6,1,0.9221202,0.0778798
pattern_4_heron,22,87,249,#1657F9,1,0.91456561,0.08543439
pattern_4_heron,24,0,160,#1800A0,1,0.91906458,0.08093542
pattern_4_heron,24,0,161,#1800A1,2,0.91891103,0.08108897
pattern_4_heron,24,0,165,#1800A5,8,0.91829684,0.08170316
pattern_4_heron,24,0,173,#1800AD,16,0.91706845,0.08293155
pattern_4_heron,24,0,181,#1800B5,4,0.91584007,0.08415993
pattern_4_heron,24,0,187,#1800BB,3,0.91491877,0.08508123
pattern_4_heron,24,0,189,#1800BD,74,0.91461167,0.08538833
pattern_4_heron,24,0,198,#1800C6,56,0.91322974,0.08677026
pattern_4_heron,24,0,200,#1800C8,11,0.91292264,0.08707736
pattern_4_heron,24,0,206,#1800CE,41,0.91200135,0.08799865
pattern_4_heron,24,0,214,#1800D6,65,0.91077296,0.08922704
pattern_4_heron,24,0,222,#1800DE,78,0.90954457,0.09045543
pattern_4_heron,24,0,231,#1800E7,80,0.90816264,0.09183736
pattern_4_heron,24,0,239,#1800EF,72,0.90693425,0.09306575
pattern_4_heron,24,0,247,#1800F7,79,0.90570586,0.09429414
pattern_4_heron,24,0,249,#1800F9,3,0.90539876,0.09460124
pattern_4_heron,24,0,255,#1800FF,546,0.90447748,0.09552252
pattern_4_heron,24,4,189,#1804BD,5,0.9146731,0.0853269
pattern_4_heron,24,4,198,#1804C6,12,0.91329116,0.08670884
pattern_4_heron,24,4,206,#1804CE,4,0.91206277,0.08793723
pattern_4_heron,24,4,214,#1804D6,4,0.91083438,0.08916562
pattern_4_heron,24,4,247,#1804F7,10,0.90576728,0.09423272
pattern_4_heron,24,4,255,#1804FF,18,0.90453889,0.09546111
pattern_4_heron,24,8,173,#1808AD,6,0.91719129,0.08280871
pattern_4_heron,24,8,206,#1808CE,6,0.91212419,0.08787581
pattern_4_heron,24,8,239,#1808EF,9,0.90705709,0.09294291
pattern_4_heron,24,12,181,#180CB5,1,0.91602432,0.08397568
pattern_4_heron,24,12,206,#180CCE,8,0.91218561,0.08781439
pattern_4_heron,24,12,247,#180CF7,6,0.90589012,0.09410988
pattern_4_heron,24,14,238,#180EEE,1,0.90730277,0.09269723
pattern_4_heron,24,16,206,#1810CE,5,0.91224703,0.08775297
pattern_4_heron,24,16,255,#1810FF,1,0.90472315,0.09527685
pattern_4_heron,24,20,255,#1814FF,12,0.90478458,0.09521542
pattern_4_heron,24,24,173,#1818AD,8,0.91743696,0.08256304
pattern_4_heron,24,32,222,#1820DE,5,0.91003593,0.08996407
pattern_4_heron,24,48,255,#1830FF,6,0.90521451,0.09478549
pattern_4_heron,24,65,255,#1841FF,8,0.90547554,0.09452446
pattern_4_heron,24,69,198,#1845C6,5,0.91428922,0.08571078
pattern_4_heron,24,73,198,#1849C6,2,0.91435064,0.08564936
pattern_4_heron,24,77,231,#184DE7,2,0.90934496,0.09065504
pattern_4_heron,24,78,228,#184EE4,1,0.90982096,0.09017904
pattern_4_heron,24,81,219,#1851DB,2,0.91124897,0.08875103
pattern_4_heron,24,85,247,#1855F7,15,0.90701102,0.09298898
pattern_4_heron,27,0,178,#1B00B2,3,0.90455425,0.09544575
pattern_4_heron,27,0,203,#1B00CB,1,0.90071554,0.09928446
pattern_4_heron,27,0,214,#1B00D6,5,0.89902651,0.10097349
pattern_4_heron,27,1,255,#1B01FF,16,0.89274637,0.10725363
pattern_4_heron,27,23,220,#1B17DC,8,0.89845838,0.10154162
pattern_4_heron,27,67,205,#1B43CD,1,0.90143722,0.09856278
pattern_4_heron,27,70,208,#1B46D0,1,0.90102264,0.09897736
pattern_4_heron,27,70,236,#1B46EC,1,0.89672328,0.10327672
pattern_4_heron,27,85,244,#1B55F4,1,0.89572521,0.10427479
pattern_4_heron,28,0,255,#1C00FF,15,0.88881553,0.11118447
pattern_4_heron,29,23,252,#1D17FC,2,0.88571385,0.11428615
pattern_4_heron,30,0,162,#1E00A2,1,0.89526457,0.10473543
pattern_4_heron,30,0,178,#1E00B2,5,0.89280779,0.10719221
pattern_4_heron,30,0,203,#1E00CB,6,0.88896908,0.11103092
pattern_4_heron,30,0,222,#1E00DE,1,0.88605165,0.11394835
pattern_4_heron,30,0,225,#1E00E1,3,0.88559101,0.11440899
pattern_4_heron,30,0,244,#1E00F4,3,0.88267358,0.11732642
pattern_4_heron,30,0,249,#1E00F9,2,0.88190585,0.11809415
pattern_4_heron,30,56,183,#1E38B7,1,0.89289992,0.10710008
pattern_4_heron,30,67,214,#1E43D6,1,0.88830882,0.11169118
pattern_4_heron,30,70,200,#1E46C8,1,0.89050456,0.10949544
pattern_4_heron,30,82,252,#1E52FC,1,0.8827043,0.1172957
pattern_4_heron,32,0,161,#2000A1,1,0.88758714,0.11241286
pattern_4_heron,32,0,170,#2000AA,1,0.8862052,0.1137948
pattern_4_heron,32,0,175,#2000AF,4,0.88543746,0.11456254
pattern_4_heron,32,0,211,#2000D3,31,0.87990972,0.12009028
pattern_4_heron,32,13,178,#200DB2,1,0.88517643,0.11482357
pattern_4_heron,32,81,222,#2051DE,1,0.87946443,0.12053557
pattern_4_heron,32,83,249,#2053F9,1,0.87534932,0.12465068
pattern_4_heron,33,0,165,#2100A5,21,0.88305746,0.11694254
pattern_4_heron,33,0,167,#2100A7,4,0.88275036,0.11724964
pattern_4_heron,33,0,173,#2100AD,1,0.88182907,0.11817093
pattern_4_heron,33,0,181,#2100B5,33,0.88060068,0.11939932
pattern_4_heron,33,0,189,#2100BD,24,0.87937229,0.12062771
pattern_4_heron,33,0,198,#2100C6,30,0.87799036,0.12200964
pattern_4_heron,33,0,206,#2100CE,2,0.87676197,0.12323803
pattern_4_heron,33,0,214,#2100D6,81,0.87553358,0.12446642
pattern_4_heron,33,0,222,#2100DE,18,0.87430519,0.12569481
pattern_4_heron,33,0,231,#2100E7,7,0.87292325,0.12707675
pattern_4_heron,33,0,238,#2100EE,1,0.87184842,0.12815158
pattern_4_heron,33,0,239,#2100EF,37,0.87169486,0.12830514
pattern_4_heron,33,0,244,#2100F4,3,0.87092713,0.12907287
pattern_4_heron,33,0,247,#2100F7,27,0.87046649,0.12953351
pattern_4_heron,33,0,251,#2100FB,1,0.86985229,0.13014771
pattern_4_heron,33,0,255,#2100FF,331,0.86923809,0.13076191
pattern_4_heron,33,1,194,#2101C2,2,0.87861991,0.12138009
pattern_4_heron,33,4,181,#2104B5,5,0.8806621,0.1193379
pattern_4_heron,33,4,198,#2104C6,18,0.87805178,0.12194822
pattern_4_heron,33,4,206,#2104CE,6,0.87682339,0.12317661
pattern_4_heron,33,4,214,#2104D6,13,0.875595,0.124405
pattern_4_heron,33,4,231,#2104E7,2,0.87298468,0.12701532
pattern_4_heron,33,4,247,#2104F7,24,0.87052789,0.12947211
pattern_4_heron,33,4,255,#2104FF,14,0.86929952,0.13070048
pattern_4_heron,33,12,255,#210CFF,7,0.86942235,0.13057765
pattern_4_heron,33,16,231,#2110E7,4,0.87316893,0.12683107
pattern_4_heron,33,20,198,#2114C6,4,0.87829746,0.12170254
pattern_4_heron,33,28,247,#211CF7,6,0.87089641,0.12910359
pattern_4_heron,33,32,178,#2120B2,3,0.88155268,0.11844732
pattern_4_heron,33,32,247,#2120F7,1,0.87095784,0.12904216
pattern_4_heron,33,36,255,#2124FF,4,0.86979087,0.13020913
pattern_4_heron,33,44,173,#212CAD,1,0.88250469,0.11749531
pattern_4_heron,33,48,255,#2130FF,2,0.86997512,0.13002488
pattern_4_heron,33,60,214,#213CD6,9,0.87645487,0.12354513
pattern_4_heron,33,66,203,#2142CB,2,0.87823603,0.12176397
pattern_4_heron,33,81,247,#2151F7,1,0.87171023,0.12828977
pattern_4_heron,35,0,164,#2300A4,3,0.87538003,0.12461997
pattern_4_heron,35,0,173,#2300AD,4,0.87399809,0.12600191
pattern_4_heron,35,0,178,#2300B2,3,0.87323035,0.12676965
pattern_4_heron,35,0,181,#2300B5,11,0.87276971,0.12723029
pattern_4_heron,35,0,189,#2300BD,31,0.87154132,0.12845868
pattern_4_heron,35,0,241,#2300F1,5,0.8635568,0.1364432
pattern_4_heron,35,0,255,#2300FF,2,0.86140712,0.13859288
pattern_4_heron,35,2,167,#2302A7,5,0.8749501,0.1250499
pattern_4_heron,35,14,173,#230EAD,1,0.87421307,0.12578693
pattern_4_heron,35,32,164,#2320A4,2,0.87587139,0.12412861
pattern_4_heron,35,32,178,#2320B2,3,0.8737217,0.1262783
pattern_4_heron,37,0,222,#2500DE,1,0.85864325,0.14135675
pattern_4_heron,38,0,159,#26009F,3,0.86440131,0.13559869
pattern_4_heron,38,0,164,#2600A4,9,0.86363357,0.13636643
pattern_4_heron,38,0,165,#2600A5,27,0.86348002,0.13651998
pattern_4_heron,38,0,170,#2600AA,8,0.86271228,0.13728772
pattern_4_heron,38,0,173,#2600AD,1,0.86225164,0.13774836
pattern_4_heron,38,0,181,#2600B5,3,0.86102325,0.13897675
pattern_4_heron,38,0,186,#2600BA,36,0.86025551,0.13974449
pattern_4_heron,38,0,187,#2600BB,1,0.86010195,0.13989805
pattern_4_heron,38,0,189,#2600BD,15,0.85979486,0.14020514
pattern_4_heron,38,0,214,#2600D6,9,0.85595615,0.14404385
pattern_4_heron,38,0,222,#2600DE,2,0.85472776,0.14527224
pattern_4_heron,38,0,225,#2600E1,1,0.85426712,0.14573288
pattern_4_heron,38,0,241,#2600F1,11,0.85181034,0.14818966
pattern_4_heron,38,0,244,#2600F4,2,0.8513497,0.1486503
pattern_4_heron,38,0,252,#2600FC,2,0.8501213,0.1498787
pattern_4_heron,38,0,255,#2600FF,11,0.84966066,0.15033934
pattern_4_heron,38,2,175,#2602AF,3,0.86197525,0.13802475
pattern_4_heron,38,2,208,#2602D0,2,0.85690814,0.14309186
pattern_4_heron,38,6,205,#2606CD,1,0.85743022,0.14256978
pattern_4_heron,38,14,170,#260EAA,3,0.86292724,0.13707276
pattern_4_heron,38,27,225,#261BE1,5,0.8546817,0.1453183
pattern_4_heron,38,70,238,#2646EE,2,0.85334583,0.14665417
pattern_4_heron,38,73,225,#2649E1,1,0.85538802,0.14461198
pattern_4_heron,38,74,225,#264AE1,1,0.85540338,0.14459662
pattern_4_heron,38,79,252,#264FFC,2,0.85133433,0.14866567
